HRV,Croatia,Upper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.7527,14.0684,13.5544,12.7363,11.7042,10.5817,9.5270,8.8086,8.4871,8.4025,8.2057,7.7615,7.2316,6.6842,6.2623,6.0483,6.0175,6.0296,5.8769,5.5990,5.2995,5.0066,4.7460,4.4794,4.2673,4.1183,4.0117,3.9274,3.7763,3.6172,3.5053,3.4440,3.4126,3.3397,3.2560,3.2163,3.2537,3.3540
CUB,Cuba,Lower,,,,,,,,,,,,,,,,,,,20.2199,19.0284,18.1115,17.8494,17.8192,17.3652,16.3760,15.3572,14.8054,14.6832,14.5465,14.1610,13.4005,12.2383,10.8823,9.6791,8.8551,8.2967,7.9270,7.6053,7.1845,6.6825,6.2757,6.0677,5.9677,5.8137,5.5049,5.1081,4.6915,4.3251,4.0888,3.9811,3.9094,3.8020,3.6463,3.4591,3.2530,3.0824,2.9635,2.8888,2.8094,2.7185,2.6157,2.5046,2.3943,2.2839,2.1908,2.1045,2.0312,1.9720,1.9143,1.8541
CUB,Cuba,Median,,,,,,,,,,,,,,,,,,,22.1762,20.8395,19.8135,19.4931,19.4391,18.9338,17.8326,16.7102,16.0814,15.9234,15.7774,15.3606,14.5519,13.2899,11.8235,10.5414,9.6468,9.0591,8.6495,8.2878,7.8397,7.2974,6.8490,6.6332,6.5370,6.3671,6.0239,5.5901,5.1337,4.7396,4.4820,4.3641,4.2929,4.1782,4.0097,3.8044,3.5827,3.3942,3.2608,3.1712,3.0866,2.9855,2.8723,2.7547,2.6366,2.5271,2.4334,2.3539,2.2928,2.2488,2.2142,2.1811
CUB,Cuba,Upper,,,,,,,,,,,,,,,,,,,24.6769,23.1936,22.0855,21.7055,21.5546,20.9261,19.6193,18.3549,17.6275,17.4157,17.2139,16.7302,15.8317,14.4237,12.8338,11.4323,10.4728,9.8298,9.3918,9.0066,8.5270,7.9363,7.4554,7.2253,7.1194,6.9340,6.5690,6.1005,5.6165,5.1892,4.9079,4.7741,4.6916,4.5639,4.3743,4.1533,3.9138,3.7107,3.5664,3.4727,3.3780,3.2689,3.1525,3.0244,2.9017,2.7916,2.6988,2.6337,2.5947,2.5819,2.5950,2.6270
CYP,Cyprus,Lower,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1929,5.1866,5.1371,4.9836,4.7810,4.5256,4.2718,4.0462,3.8034,3.5735,3.3536,3.1415,2.9658,2.7935,2.6348,2.4831,2.3198,2.1752,2.0220,1.8982,1.7963,1.7000,1.6184,1.5381,1.4641,1.3905,1.3120,1.2173,1.1052,0.9962,0.8923
CYP,Cyprus,Median,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.2552,6.2130,6.1105,5.9143,5.6355,5.3192,5.0132,4.7188,4.4408,4.1608,3.8892,3.6525,3.4410,3.2478,3.0718,2.8930,2.7194,2.5475,2.3904,2.2470,2.1239,2.0113,1.9106,1.8170,1.7325,1.6524,1.5800,1.5065,1.4415,1.3767,1.3209
CYP,Cyprus,Upper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.2318,7.1771,7.0651,6.8368,6.4629,6.0564,5.6959,5.3486,5.0275,4.7040,4.4050,4.1446,3.9158,3.7185,3.5084,3.3200,3.1381,2.9472,2.7679,2.6076,2.4704,2.3566,2.2479,2.1593,2.0625,1.9746,1.9043,1.8603,1.8830,1.9253,1.9868
CZE,Czechia,Lower,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.8505,9.5479,9.0311,8.4444,8.0108,7.7284,7.5007,7.2858,6.9675,6.5156,5.9478,5.3674,4.8316,4.3117,3.8288,3.3879,3.0216,2.7491,2.5365,2.3965,2.2922,2.2091,2.1451,2.0641,1.9699,1.8596,1.7481,1.6562,1.5728,1.5178,1.4815,1.4629,1.4693,1.4817,1.5058,1.5276,1.5306,1.4914
CZE,Czechia,Median,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.2879,9.9576,9.4055,8.8004,8.3341,8.0373,7.8133,7.5818,7.2628,6.7966,6.2235,5.6295,5.0673,4.5366,4.0326,3.5811,3.2086,2.9202,2.7052,2.5500,2.4364,2.3525,2.2785,2.1975,2.0943,1.9773,1.8630,1.7610,1.6794,1.6204,1.5847,1.5697,1.5718,1.5859,1.6098,1.6330,1.6419,1.6314
CZE,Czechia,Upper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.7346,10.3829,9.8105,9.1678,8.6634,8.3507,8.1421,7.8949,7.5776,7.0826,6.4940,5.8898,5.3091,4.7757,4.2509,3.7850,3.4014,3.0927,2.8766,2.7050,2.5873,2.5058,2.4211,2.3418,2.2281,2.1038,1.9831,1.8722,1.7912,1.7283,1.6941,1.6803,1.6778,1.6951,1.7208,1.7454,1.7586,1.7768
PRK,Democratic People's Republic of Korea,Lower,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.8018,14.5110,15.4308,16.3867,17.3257,18.2336,18.8451,19.0731,18.9025,18.4220,17.4508,16.2615,14.8208,13.4492,12.2882,11.4578,10.9943,10.8255,10.6940,10.5874,10.3423,10.0147,9.3733,8.6855,8.0332,7.4458,6.9554,6.5525,6.2242,5.9263,5.6030
PRK,Democratic People's Republic of Korea,Median,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.9989,21.3393,23.0144,24.9177,26.8337,28.5677,29.8828,30.6003,30.5744,29.8108,28.3769,26.3189,24.0398,21.6708,19.7045,18.2943,17.5433,17.2901,17.2419,17.0789,16.7421,16.1816,15.2481,14.1721,13.1516,12.2919,11.5849,10.9909,10.4664,9.9690,9.5032
PRK,Democratic People's Republic of Korea,Upper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.8677,30.0395,32.8407,35.9492,39.0291,42.2584,44.5364,46.0792,46.1905,45.0938,42.7495,39.4798,35.6898,31.9418,28.8885,26.6965,25.5502,25.2978,25.2947,25.1211,24.6320,23.7844,22.3457,20.8068,19.4538,18.2054,17.1731,16.2577,15.4914,14.8339,14.1711
COD,Democratic Republic of the Congo,Lower,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.8749,36.1337,36.0659,36.0733,35.9194,35.7738,35.5930,35.2653,35.0150,34.7320,34.4784,34.2991,33.9065,33.6206,33.3513,33.1432,32.9197,32.5717,32.2954,32.0507,31.5761,30.9578,29.9609,28.9537,27.8808,26.7927,25.7036,24.6094,23.4773,22.3164,21.3188,20.3457,19.4573,18.4520,17.4650,16.4958
COD,Democratic Republic of the Congo,Median,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.0834,43.6988,43.2711,42.8729,42.4888,42.0394,41.6846,41.2838,40.9601,40.6459,40.3442,40.0786,39.7967,39.5018,39.1789,38.8190,38.5087,38.1234,37.6939,37.2620,36.7304,36.0780,35.3507,34.5953,33.9036,33.2028,32.5007,31.8233,31.1813,30.5913,30.1171,29.6281,29.0300,28.4871,27.9771,27.4149
COD,Democratic Republic of the Congo,Upper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.6354,53.2075,52.0093,51.0042,49.8306,48.9760,48.3974,47.9361,47.5207,47.1220,46.6639,46.4657,46.2572,45.9892,45.5525,45.1674,44.6520,44.3304,43.7941,43.3217,42.7845,42.0641,41.6209,41.0081,40.5174,40.2379,39.9529,39.9840,40.0759,40.4305,40.7219,41.1776,41.8655,42.5393,42.9713,43.6791
DNK,Denmark,Lower,,,,,,,,,,,15.4902,15.3485,14.9569,14.4504,13.9604,13.4611,12.9283,12.3839,11.8041,11.2197,10.5303,9.8566,9.2685,8.6481,7.9952,7.2848,6.6058,6.0336,5.5498,5.2306,5.0001,4.7994,4.6296,4.5064,4.4955,4.5328,4.5406,4.5032,4.3850,4.2530,4.0986,3.9507,3.8328,3.7265,3.6764,3.6485,3.6249,3.5947,3.5197,3.4234,3.2950,3.1571,3.0555,2.9733,2.9326,2.8885,2.8190,2.7294,2.6510,2.6381,2.6873,2.7827,2.8777,2.9382,2.9458,2.9049,2.8286,2.7364,2.6142,2.4801
DNK,Denmark,Median,,,,,,,,,,,16.1116,15.9211,15.5095,14.9870,14.4667,13.9483,13.3966,12.8247,12.2505,11.6362,10.9649,10.2796,9.6497,9.0199,8.3325,7.6147,6.9378,6.3449,5.8696,5.5289,5.2881,5.0903,4.9112,4.7990,4.7798,4.8167,4.8348,4.7855,4.6721,4.5271,4.3645,4.2030,4.0656,3.9650,3.8987,3.8590,3.8319,3.8070,3.7492,3.6426,3.4981,3.3558,3.2486,3.1705,3.1173,3.0680,2.9932,2.8988,2.8269,2.8138,2.8603,2.9587,3.0808,3.1883,3.2494,3.2660,3.2416,3.1859,3.1082,3.0039
DNK,Denmark,Upper,,,,,,,,,,,16.7117,16.4914,16.0582,15.5334,14.9858,14.4569,13.8805,13.2638,12.6876,12.0534,11.3890,10.6993,10.0324,9.3989,8.6801,7.9549,7.2758,6.6713,6.1967,5.8340,5.5896,5.3854,5.1981,5.0962,5.0747,5.1149,5.1373,5.0773,4.9745,4.8073,4.6317,4.4607,4.2997,4.1952,4.1172,4.0745,4.0533,4.0313,4.0002,3.8763,3.7079,3.5593,3.4456,3.3718,3.3081,3.2547,3.1741,3.0671,3.0005,2.9833,3.0330,3.1391,3.2952,3.4570,3.5669,3.6093,3.5960,3.5494,3.4889,3.4386
DJI,Djibouti,Lower,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.0943,45.0380,44.7911,44.4277,44.0374,43.6666,43.0545,42.4508,41.9990,41.4669,41.0408,40.8003,40.5810,40.3991,40.1791,39.8148,39.3630,38.7547,38.1545,37.2720,36.5934,35.8779,35.2582,34.8523,34.1129,33.4352,32.7490,32.0373,31.4977,30.7600,29.6977,28.3929,27.0207,25.6198,24.2838,23.1346,21.9008,20.6926,19.5270,18.4845,17.4722
DJI,Djibouti,Median,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.5724,57.5706,56.5771,55.6240,54.6954,53.7611,52.7918,51.9975,51.1087,50.4116,49.7806,49.2244,48.7524,48.4253,48.0423,47.6244,47.1129,46.5304,45.9192,45.1957,44.5440,43.9442,43.3258,42.7138,42.1304,41.5007,40.8487,40.1871,39.4812,38.7748,38.0776,37.3496,36.5335,35.7250,34.9054,34.1598,33.4541,32.7343,31.9996,31.2148,30.5082
DJI,Djibouti,Upper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.5736,72.9571,71.0394,68.9654,67.4460,65.8381,64.4406,63.1652,62.0925,61.1257,60.3103,59.2496,58.5606,57.9120,57.3854,57.0120,56.7635,56.2403,55.3574,54.6146,53.9300,53.3508,52.8193,52.1829,51.6049,51.1319,50.4555,50.0507,49.6088,49.1670,49.0596,49.0332,49.2400,49.5070,49.7113,49.9760,50.1813,50.8189,51.2335,51.5803,52.0194
DMA,Dominica,Lower,,,,,,,,,,,,,,,,,,,,16.7391,16.1560,15.4567,14.8333,14.3346,13.9971,13.8449,13.7135,13.5478,13.1876,12.6652,12.1749,11.6985,11.2722,10.8959,10.5598,10.2839,10.0232,9.8290,9.6529,9.5119,9.4449,9.3949,9.4240,9.5491,9.7208,9.9922,10.3188,10.6486,10.9969,11.3807,11.7708,12.1730,12.6347,13.0957,13.6188,14.1853,14.8068,15.4654,16.1576,16.9043,17.7143,18.5594,19.3862,20.2251,20.9872,21.6219,22.2094,22.7651,23.2245,23.6130
DMA,Dominica,Median,,,,,,,,,,,,,,,,,,,,19.4335,18.4396,17.5322,16.7893,16.1901,15.7778,15.5307,15.3436,15.1460,14.7288,14.1355,13.5633,13.0368,12.5553,12.1185,11.7286,11.3836,11.0874,10.8468,10.6512,10.5037,10.4125,10.3689,10.3954,10.4975,10.6903,10.9531,11.2839,11.6459,12.0423,12.4431,12.8600,13.3021,13.7810,14.3109,14.8890,15.5067,16.1722,16.9085,17.7228,18.6003,19.5318,20.5268,21.5617,22.6428,23.6760,24.6105,25.5113,26.4253,27.2797,28.0626
DMA,Dominica,Upper,,,,,,,,,,,,,,,,,,,,22.2297,20.8336,19.7731,18.8720,18.1768,17.6897,17.3631,17.1287,16.8474,16.3466,15.6840,15.0330,14.4394,13.8883,13.3940,12.9528,12.5564,12.2451,11.9377,11.7240,11.5612,11.4211,11.3790,11.3942,11.4962,11.6956,11.9677,12.3257,12.7091,13.1230,13.5580,13.9991,14.4770,14.9968,15.5554,16.1822,16.8692,17.6420,18.4525,19.3650,20.3884,21.4929,22.6883,23.9565,25.3226,26.6380,27.9216,29.2576,30.5705,31.8988,33.1380
DOM,Dominican Republic,Lower,,,,,,,,,,,,,,35.2338,35.4651,35.5668,35.6778,35.7148,35.7535,35.7182,35.6712,35.7797,35.8060,35.6030,35.4363,35.0685,34.7651,34.0358,33.0564,31.7630,30.4146,29.2863,28.1668,27.2564,26.2983,25.3896,24.5928,23.8931,23.2288,22.5856,22.0955,21.7564,21.5013,21.3085,21.1861,21.1243,21.1329,21.1596,21.2483,21.2689,21.2476,21.1069,20.9236,20.7797,20.6916,20.5885,20.4812,20.2466,20.0068,19.6899,19.2924,18.8117,18.2962,17.7187,17.0589,16.3246,15.5351,14.7649,13.9883,13.1519
DOM,Dominican Republic,Median,,,,,,,,,,,,,,40.9897,40.7867,40.6028,40.4832,40.3470,40.2109,40.2199,40.1568,40.0861,39.9616,39.7937,39.4797,39.0374,38.4771,37.6218,36.4533,35.0280,33.6323,32.3120,31.1300,30.0057,28.9518,28.0230,27.1815,26.3949,25.6587,24.9832,24.4149,23.9933,23.6975,23.4715,23.3317,23.2782,23.3129,23.3827,23.4383,23.4519,23.3865,23.2520,23.0996,22.9939,22.9410,22.9123,22.9181,22.9263,22.8888,22.8249,22.7534,22.6273,22.4228,22.1712,21.8446,21.4093,20.9519,20.5083,19.9735,19.3673
DOM,Dominican Republic,Upper,,,,,,,,,,,,,,47.6408,47.0170,46.5599,45.9930,45.5515,45.2699,45.2316,45.0986,44.7913,44.4742,44.1549,43.7946,43.3433,42.5504,41.4722,40.0803,38.5591,37.0478,35.5541,34.2265,32.9216,31.8462,30.8843,29.9871,29.1504,28.2472,27.4367,26.8540,26.3580,26.0835,25.7576,25.5975,25.5638,25.6501,25.7287,25.7549,25.7567,25.6972,25.5656,25.4325,25.3451,25.3681,25.4604,25.6618,25.9202,26.1729,26.4060,26.6950,27.0604,27.4128,27.6965,27.9120,28.0789,28.1068,28.2858,28.4445,28.5687
ECU,Ecuador,Lower,,,,,,,45.9512,47.0375,47.6483,48.1531,48.3527,48.4068,48.3755,48.0446,47.4949,46.8762,45.9367,44.9818,44.0687,43.0652,42.0204,40.8417,39.8300,38.6918,37.4990,36.2416,34.9083,33.7530,32.5211,31.3355,30.1117,28.9259,27.6985,26.3583,25.0901,23.8271,22.5267,21.4344,20.4558,19.7048,19.0376,18.4145,17.8794,17.2656,16.5895,15.8637,15.1146,14.4077,13.7217,13.0847,12.4649,11.6980,11.0579,10.5134,10.0201,9.5665,9.1400,8.7490,8.4159,8.1234,7.8914,7.6802,7.5371,7.4263,7.3711,7.3287,7.2209,6.9989,6.6335,6.2371
ECU,Ecuador,Median,,,,,,,64.1249,63.0405,61.7747,60.7323,59.7460,58.7098,57.7964,56.8048,55.6648,54.3039,52.9994,51.7337,50.5248,49.3359,48.1596,46.9676,45.6957,44.3686,42.8941,41.3925,39.9383,38.5422,37.2118,35.8349,34.4607,33.0675,31.6345,30.1898,28.7361,27.3381,26.0043,24.8454,23.8172,22.9581,22.1953,21.4810,20.7685,20.0631,19.2812,18.4454,17.5850,16.7406,15.9295,15.1872,14.4736,13.6436,12.9437,12.3440,11.7991,11.3210,10.8723,10.4265,10.0052,9.6087,9.2398,8.9104,8.6104,8.3414,8.1079,7.8862,7.6695,7.4575,7.2471,7.0573
ECU,Ecuador,Upper,,,,,,,90.5345,85.2351,80.9360,77.1804,74.1907,71.4887,69.2452,67.3918,65.6168,63.8165,62.0623,59.9967,58.3690,56.7752,55.3426,53.7817,52.1208,50.5928,48.9086,47.2230,45.5770,43.9794,42.3960,40.8139,39.1884,37.5999,35.9543,34.3035,32.6937,31.1285,29.6999,28.4777,27.3924,26.3709,25.5276,24.7397,23.9009,23.1078,22.3097,21.3339,20.3476,19.3549,18.4087,17.5293,16.7180,15.8394,15.1416,14.5005,13.8987,13.3812,12.8914,12.3327,11.7772,11.2434,10.7643,10.2914,9.8324,9.4019,8.9535,8.5177,8.1471,7.9203,7.8785,7.9375
EGY,Egypt,Lower,,,,,,,,57.3733,57.0467,56.6295,56.1083,55.6027,54.9065,54.2996,53.8451,53.5903,53.4727,53.5701,53.7252,53.9056,54.1311,54.2156,54.2300,54.0270,53.4612,52.7104,51.9378,51.1050,50.0600,48.9626,47.7268,46.3981,44.8595,43.1027,41.2079,39.1527,37.1073,35.1980,33.5566,32.1655,30.8882,29.6473,28.3846,27.1265,25.9803,24.8910,23.9532,23.0823,22.1753,21.3523,20.5265,19.7818,19.0671,18.4012,17.7822,17.1617,16.5508,15.9311,15.3311,14.7075,13.9655,13.1679,12.3196,11.5251,10.8158,10.1226,9.4482,8.8324,8.2389,7.6805
EGY,Egypt,Median,,,,,,,,68.3047,67.3892,66.3969,65.3821,64.2481,63.0364,61.8998,60.9631,60.2248,59.7403,59.5140,59.4091,59.3939,59.4353,59.4779,59.3775,59.0333,58.3922,57.5020,56.5225,55.5213,54.3699,53.1772,51.8308,50.3794,48.7305,46.7576,44.6185,42.3034,40.0651,38.0023,36.2034,34.6473,33.2781,31.9803,30.6808,29.4238,28.2133,27.0445,25.9663,24.9687,24.0197,23.1428,22.3113,21.5232,20.7917,20.1017,19.4759,18.8935,18.3137,17.7234,17.1407,16.5586,15.9290,15.2156,14.5326,13.9138,13.3585,12.8499,12.4036,11.9562,11.5328,11.1415
EGY,Egypt,Upper,,,,,,,,80.5702,78.7182,76.7678,74.9469,73.1529,71.3910,69.6606,68.2450,67.0295,66.1280,65.6760,65.4386,65.2929,65.2287,65.1931,64.9766,64.5459,63.7049,62.7355,61.5577,60.5145,59.1985,57.8025,56.2474,54.6713,52.8841,50.8370,48.3106,45.7675,43.2630,41.0293,39.1077,37.3395,35.8270,34.4393,33.0966,31.8138,30.5010,29.2192,28.0268,26.9700,26.0178,25.0754,24.2163,23.3970,22.6193,21.9711,21.3649,20.7988,20.2769,19.7237,19.2124,18.6686,18.1443,17.5555,17.1173,16.7766,16.5613,16.4153,16.3287,16.2389,16.2088,16.2175
SLV,El Salvador,Lower,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.9001,21.5261,21.0664,20.6880,20.2486,19.7525,19.1809,18.4135,17.6831,16.9292,16.2239,15.4922,14.7464,14.0597,13.3793,12.7866,12.2644,11.7691,11.1656,10.5454,9.9825,9.4681,8.9607,8.4460,7.9625,7.4671,6.9931,6.5085,6.0711,5.6701,5.2916,4.9275,4.6170,4.3107,4.0495
SLV,El Salvador,Median,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.7878,25.0152,24.3415,23.6875,23.0661,22.4202,21.7386,20.9561,20.1354,19.2965,18.4413,17.6324,16.8318,16.0861,15.3942,14.7735,14.2130,13.6805,12.9912,12.3299,11.7273,11.1641,10.6797,10.2349,9.7967,9.3871,8.9780,8.5987,8.2376,7.9006,7.5964,7.3006,7.0354,6.7912,6.5613
SLV,El Salvador,Upper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.7520,28.7150,27.9292,27.1900,26.5516,25.7908,24.8994,23.9857,22.9750,21.8812,20.8710,19.9042,19.0778,18.2630,17.5252,16.8127,16.2282,15.6963,14.9406,14.2748,13.6596,13.1104,12.6592,12.3037,12.0644,11.8624,11.6678,11.5058,11.3167,11.1929,11.0250,10.9755,10.8438,10.7826,10.7421
GNQ,Equatorial Guinea,Lower,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.9063,37.1100,37.5474,37.8637,38.0918,38.2429,38.1062,37.9379,37.6016,37.2375,36.7549,35.9961,35.5260,34.7311,34.0503,33.0682,31.7484,30.4853,29.1815,27.7969,26.4031,24.7280,23.3143,21.7879,20.5660,19.6236,18.5636,17.5997,16.7262,15.7863,14.8540
GNQ,Equatorial Guinea,Median,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.0252,47.9401,47.7668,47.7487,47.5046,47.1371,46.8567,46.4807,46.0646,45.5836,45.0475,44.4228,43.7469,43.0529,42.1687,41.2834,40.2283,39.0511,37.9156,36.8306,35.8055,34.9314,34.1636,33.5117,32.8134,32.2113,31.5923,30.9335,30.2930,29.6164,29.0052
GNQ,Equatorial Guinea,Upper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.6920,61.8388,60.7165,60.2524,59.7069,58.7946,58.3959,57.5653,56.8814,56.2051,55.5424,55.2939,54.7323,54.1268,53.2250,52.0048,50.9868,49.4117,48.4183,47.3968,46.8776,47.1777,47.7165,48.0260,48.5399,48.8690,49.5642,50.3628,50.8839,51.8115,52.5088
ERI,Eritrea,Lower,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.0613,37.8171,37.4244,36.8247,36.0661,35.2538,34.6916,34.4250,34.0572,33.6787,32.9069,32.0049,30.9704,29.9151,29.1119,28.4505,27.8689,27.3038,26.5075,25.6797,24.9353,24.2776,23.7290,23.2591,22.8532,22.5075,22.0958,21.7026,21.2663,20.8084,20.2127,19.5709,18.7084,17.7125,16.7231,15.7371,14.8022,13.8956,13.0931,12.2917,11.5587,10.9078,10.2704
ERI,Eritrea,Median,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.5634,44.7047,43.7515,42.6949,41.7782,40.9266,40.1960,39.6012,39.0481,38.4455,37.6959,36.7604,35.7206,34.6947,33.7258,32.8598,32.0394,31.1910,30.3126,29.3919,28.5168,27.7588,27.0872,26.5300,26.0785,25.6644,25.2299,24.7839,24.3112,23.8360,23.3272,22.7819,22.2001,21.6602,21.1780,20.7311,20.2631,19.8251,19.4048,18.9880,18.5757,18.1846,17.8230
ERI,Eritrea,Upper,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.3499,53.4796,51.4662,49.9163,48.4265,47.1767,46.0843,45.2719,44.6075,43.8183,42.8657,41.8388,40.6740,39.6322,38.5557,37.4834,36.4823,35.4187,34.3997,33.3236,32.3220,31.3724,30.5728,30.0151,29.5009,29.0079,28.6109,28.2118,27.7979,27.3832,27.0026,26.7449,26.5947,26.7606,27.0742,27.3848,27.8173,28.3412,28.7575,29.2535,29.7999,30.1641,30.6717
EST,Estonia,Lower,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.7336,9.4102,9.1878,9.0994,9.0463,8.8765,8.4941,7.9168,7.1792,6.4702,5.8335,5.2756,4.8214,4.3974,4.0135,3.6522,3.3206,3.0357,2.7704,2.5320,2.3125,2.1086,1.9307,1.7669,1.6195,1.4809,1.3546,1.2441,1.1411,1.0489,0.9521,0.8581
EST,Estonia,Median,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.4034,10.0700,9.8763,9.7691,9.6877,9.5183,9.1376,8.5200,7.7862,7.0572,6.3941,5.8182,5.3062,4.8490,4.4230,4.0335,3.6816,3.3604,3.0675,2.8028,2.5615,2.3469,2.1549,1.9788,1.8170,1.6686,1.5354,1.4189,1.3148,1.2202,1.1366,1.0639
EST,Estonia,Upper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.1225,10.7172,10.5085,10.4302,10.3625,10.2263,9.8568,9.1751,8.3979,7.6294,6.9408,6.3330,5.7701,5.2827,4.8305,4.4173,4.0459,3.6929,3.3801,3.0856,2.8238,2.5935,2.3818,2.2029,2.0294,1.8708,1.7284,1.5996,1.4916,1.4062,1.3440,1.3049
SWZ,Eswatini,Lower,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.7791,19.6084,19.3495,19.0339,18.7247,18.4174,18.1899,18.0597,17.9490,17.9197,17.9414,18.0010,18.0962,18.2682,18.3478,18.4804,18.6198,18.6691,18.5706,18.3550,18.0078,17.6089,17.1772,16.8710,16.5749,16.4670,16.3486,16.1720,15.9039,15.5200,14.9865,14.3611,13.7541,13.1555,12.5742,12.0086,11.3913
SWZ,Eswatini,Median,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.7969,24.1900,23.5844,22.9989,22.4844,22.0732,21.7102,21.4621,21.3009,21.2128,21.1243,21.0620,21.0881,21.1568,21.2892,21.4312,21.5449,21.5553,21.4384,21.1868,20.8118,20.4153,20.0201,19.7032,19.5539,19.5557,19.6636,19.8119,19.9536,20.0426,19.9804,19.8580,19.6385,19.3591,19.0811,18.7506,18.4276
SWZ,Eswatini,Upper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.9509,29.6733,28.7261,27.7400,26.9533,26.2102,25.6810,25.2902,25.0144,24.8117,24.6292,24.5262,24.4418,24.4247,24.5299,24.6124,24.7773,24.8134,24.6871,24.3792,24.0531,23.6544,23.3470,23.0724,23.0019,23.1344,23.6083,24.2567,24.9727,25.6855,26.4159,26.9411,27.4065,27.7543,28.2164,28.6649,29.0370
ETH,Ethiopia,Lower,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.9908,57.6365,58.2146,58.5214,58.7327,58.6379,58.2723,57.6636,56.8071,56.0629,55.3770,54.5273,53.6661,52.7481,51.9778,51.1358,50.1713,49.0663,47.8149,46.8142,45.7609,44.8004,44.1174,43.3363,42.6366,41.9305,41.1784,40.3840,39.4870,38.5247,37.4769,36.3280,35.2280,34.0577,32.8661,31.6482,30.3597,29.0650,27.7115,26.2983,24.9725,23.6313,22.3732
ETH,Ethiopia,Median,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.8837,66.0180,66.1841,66.2866,66.1725,65.7761,65.1930,64.3825,63.4007,62.4598,61.5426,60.6468,59.7593,58.8606,57.9371,56.9159,55.7513,54.4835,53.1973,51.9990,50.8665,49.8972,49.0532,48.2399,47.3348,46.4044,45.4851,44.5822,43.6055,42.5513,41.4457,40.3075,39.2013,38.0100,36.7633,35.4528,34.1813,32.9415,31.7646,30.6461,29.5712,28.5680,27.6210
ETH,Ethiopia,Upper,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.3743,75.1998,74.9747,75.0222,74.5431,73.9321,73.1430,72.0808,70.7557,69.3931,68.3091,67.4186,66.3910,65.4657,64.4694,63.1447,61.8891,60.4362,59.0990,57.6147,56.2992,55.1867,54.1319,53.2776,52.2280,51.1866,50.1464,49.1223,48.0982,46.9189,45.8006,44.6253,43.5113,42.3463,40.9836,39.7754,38.6000,37.4553,36.5335,35.6357,34.9728,34.4456,34.1639
FJI,Fiji,Lower,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.8069,9.5830,9.2843,9.0189,8.7544,8.5824,8.4508,8.3490,8.2905,8.1914,8.1432,8.1417,8.2409,8.5152,8.9139,9.3815,9.7368,9.8584,9.6492,9.2280,8.8588,8.5348,8.3454,8.2945,8.3064,8.4700,8.6899,8.9446,9.1612,9.1500,8.9751
FJI,Fiji,Median,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.6002,12.2026,11.7160,11.2497,10.8370,10.4824,10.1838,9.9030,9.6419,9.3981,9.2039,9.1018,9.1869,9.4827,9.9326,10.4269,10.8394,10.9600,10.7351,10.3229,9.9181,9.6110,9.4290,9.3903,9.4735,9.6687,9.9321,10.2334,10.5231,10.7366,10.8447
